"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_1","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default"
"100000","2","2","1","40","1","2","2","-1","0","-1","4535","3546.0","-2106.0","8538","390","150.0","0.0","0.0","10644.0","0.0","150.0","780.0","1"
"80000","1","2","2","39","0","0","0","0","0","0","55084","51265.0","47950.0","48869","49445","49979.0","3012.0","2100.0","2001.0","2001.0","2000.0","1782.0","0"
"20000","2","2","2","31","0","0","-1","-1","-1","-2","5526","5561.0","2935.0","5909","0","0.0","1032.0","2938.0","6039.0","0.0","0.0","0.0","0"
"140000","1","1","1","41","0","0","0","0","0","0","19853","22525.0","25141.0","29701","34197","38615.0","3000.0","3000.0","5000.0","5000.0","5000.0","3000.0","0"
"30000","2","1","2","25","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"90000","1","2","1","39","0","0","0","0","0","0","20612","21956.0","23280.0","23812","24377","24821.0","1676.0","2000.0","1220.0","1100.0","1000.0","1100.0","0"
"150000","2","2","2","23","0","0","0","0","0","0","59555","59684.0","59501.0","59075","59171","53557.0","2812.0","2599.0","2143.0","2208.0","2112.0","5000.0","0"
"250000","1","3","1","28","0","0","0","0","0","0","191305","90497.0","92278.0","93354","95309","97411.0","3899.0","3913.0","3186.0","3301.0","3525.0","3095.0","0"
"50000","1","2","1","28","0","0","-1","-1","-1","-1","20914","29303.0","2515.0","7885","14493","2113.0","10087.0","2522.0","7951.0","14493.0","2120.0","3027.0","0"
"100000","1","2","1","31","3","2","-1","0","0","-1","2000","1000.0","3000.0","2000","1000","1150.0","0.0","3000.0","0.0","0.0","1150.0","0.0","1"
"500000","1","1","1","46","-1","-1","-1","-1","-1","-1","3580","18785.0","10742.0","37171","6192","31453.0","18785.0","10742.0","37171.0","6192.0","31453.0","12333.0","0"
"50000","2","2","1","36","2","0","0","0","0","-1","47357","49260.0","50556.0","12557","9959","11361.0","3000.0","3266.0","600.0","1672.0","20000.0","1000.0","0"
"40000","2","1","2","27","0","0","-1","-1","0","0","32228","38904.0","4235.0","87230","72647","65070.0","8040.0","4235.0","87230.0","3000.0","10000.0","4317.0","0"
"80000","2","2","1","35","0","0","2","0","0","2","75530","79324.0","76090.0","75892","77310","80752.0","7000.0","0.0","3000.0","4000.0","5000.0","0.0","0"
"100000","1","1","1","35","0","0","0","0","0","0","45124","46168.0","47160.0","98775","49513","53433.0","1730.0","1722.0","3214.0","2119.0","5064.0","0.0","0"
"180000","1","1","2","29","-2","-2","-1","0","0","0","1073","3191.0","10693.0","11285","13863","5646.0","3206.0","10696.0","1291.0","3877.0","11077.0","700.0","0"
"90000","2","3","1","53","0","0","0","0","0","0","87235","88338.0","78994.0","50095","48987","49519.0","4000.0","2602.0","2000.0","3000.0","2000.0","5000.0","0"
"10000","2","2","2","23","-2","-2","-2","-2","-2","-2","1082","2731.0","757.0","876","3551","0.0","2731.0","757.0","876.0","3551.0","0.0","13460.0","0"
"200000","2","1","2","33","-1","-1","-1","-1","0","0","165","145.0","-20.0","446","165","0.0","145.0","0.0","631.0","0.0","0.0","165.0","0"
"80000","1","3","1","57","2","2","2","2","2","2","7431","9895.0","9937.0","9629","10571","10749.0","2600.0","350.0","0.0","1100.0","500.0","1300.0","1"
"90000","1","2","2","33","2","2","2","2","2","2","62011","63426.0","64288.0","65236","66639","67893.0","3000.0","2500.0","2600.0","2600.0","2500.0","2800.0","1"
"80000","2","2","1","42","0","0","-2","-2","-2","-2","30900","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"90000","2","2","2","24","2","2","2","0","0","0","124457","118666.0","105806.0","98257","91442","66762.0","6600.0","0.0","2915.0","3154.0","2977.0","90000.0","1"
"80000","2","2","1","46","-1","-1","-1","0","-1","-1","2350","2350.0","4700.0","2350","2350","2350.0","2350.0","4700.0","0.0","2350.0","2350.0","350.0","0"
"140000","1","1","2","27","-1","-1","-1","0","-1","-1","832","0.0","825.0","409","521","416.0","0.0","825.0","0.0","528.0","416.0","1059.0","1"
"480000","1","2","1","39","0","0","0","0","0","0","398380","394515.0","393648.0","330221","296004","279768.0","20091.0","25370.0","15203.0","12013.0","12013.0","10135.0","0"
"70000","1","1","2","27","-1","3","2","0","0","-1","4168","3942.0","1929.0","2870","1435","3047.0","0.0","0.0","1980.0","0.0","3047.0","0.0","1"
"180000","2","1","2","35","0","0","0","0","0","0","66376","67033.0","68862.0","71970","69843","67219.0","5000.0","4000.0","5000.0","3000.0","2700.0","3000.0","0"
"20000","2","2","1","24","1","2","0","0","2","2","18817","18227.0","19632.0","20298","20337","19863.0","0.0","1720.0","1754.0","893.0","0.0","400.0","0"
"60000","1","3","2","28","2","2","2","2","2","2","53567","59629.0","60943.0","60716","58458","49529.0","6950.0","3250.0","1767.0","0.0","3654.0","0.0","0"
"500000","2","1","2","37","-1","-1","-1","-1","0","0","4168","19169.0","22893.0","52002","16521","-38.0","19169.0","22893.0","53198.0","0.0","0.0","12000.0","0"
"360000","2","1","2","28","1","-1","-1","-1","-1","-2","0","420.0","0.0","742","0","0.0","420.0","0.0","742.0","0.0","0.0","198.0","0"
"10000","2","3","1","56","0","0","2","2","2","0","7324","9808.0","9501.0","10029","9730","9974.0","2609.0","0.0","830.0","0.0","400.0","500.0","0"
"300000","1","1","1","54","-1","-1","-1","-1","-1","-1","206","555.0","0.0","718","468","366.0","555.0","0.0","718.0","468.0","366.0","0.0","1"
"70000","1","2","1","48","0","0","0","-1","-1","-1","8439","7606.0","8638.0","1230","390","890.0","1188.0","2000.0","1230.0","390.0","890.0","215.0","0"
"250000","2","2","1","32","0","0","-2","-2","-2","-2","39936","16666.0","16998.0","17504","0","0.0","8666.0","16998.0","17504.0","0.0","0.0","0.0","0"
"110000","2","1","1","31","1","-2","-1","-1","0","0","0","0.0","638.0","225","225","0.0","0.0","638.0","225.0","0.0","0.0","0.0","0"
"210000","1","2","1","38","-1","-1","-1","-1","-1","-1","291","291.0","291.0","291","291","291.0","291.0","291.0","291.0","291.0","291.0","1451.0","0"
"210000","2","1","1","40","-2","-2","-2","-2","-2","-2","14472","680.0","0.0","0","0","0.0","680.0","0.0","0.0","0.0","0.0","0.0","0"
"70000","2","2","2","26","3","2","2","2","2","2","49201","48134.0","52431.0","52479","53345","52333.0","0.0","5100.0","2000.0","2000.0","0.0","4046.0","1"
"20000","1","2","1","47","0","0","0","0","0","0","15166","15014.0","16024.0","16345","17579","18750.0","1257.0","1267.0","588.0","1500.0","1500.0","0.0","0"
"220000","1","1","2","31","-2","-2","-2","-2","-2","-2","4935","3796.0","5227.0","2291","4739","1640.0","3796.0","5227.0","2293.0","4739.0","1640.0","3012.0","0"
"20000","2","3","3","51","2","0","0","0","0","2","18355","17165.0","17676.0","18300","20278","20192.0","1600.0","1500.0","900.0","3600.0","393.0","0.0","1"
"80000","1","1","1","28","2","2","2","0","0","0","56272","58756.0","59587.0","60997","62856","66897.0","4000.0","2400.0","3000.0","3000.0","5100.0","0.0","0"
"500000","2","2","1","42","0","0","0","0","0","0","506787","487049.0","478965.0","401635","423136","422271.0","21000.0","17414.0","12000.0","30000.0","18000.0","11000.0","1"
"210000","1","3","2","66","0","0","0","0","0","0","209396","136809.0","139411.0","138991","140886","143721.0","6510.0","6450.0","5103.0","5500.0","5307.0","5011.0","0"
"80000","1","2","2","27","2","0","0","0","0","0","76896","78663.0","78692.0","56032","57248","58515.0","3613.0","3100.0","2000.0","2100.0","2200.0","2041.0","1"
"50000","2","2","1","37","2","2","2","0","0","0","40994","43594.0","38222.0","13026","13268","13497.0","5500.0","0.0","580.0","600.0","600.0","600.0","0"
"240000","1","1","1","35","1","-1","-1","0","0","0","0","11901.0","5736.0","1000","650","7574.0","11901.0","5758.0","0.0","150.0","7424.0","0.0","0"
"150000","2","2","2","23","-2","-2","-2","-2","-1","2","198","4824.0","1276.0","4830","10251","5706.0","4848.0","1282.0","4854.0","10251.0","0.0","7328.0","0"
"360000","2","2","2","28","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"230000","2","4","1","29","0","0","0","0","0","0","70069","64375.0","65691.0","67150","68398","69917.0","3000.0","2386.0","2553.0","2483.0","2657.0","3000.0","0"
"500000","1","1","2","35","1","-1","-1","-1","-1","-1","-453","1168.0","1215.0","6461","2567","735.0","2336.0","1215.0","6461.0","2567.0","1470.0","11605.0","0"
"150000","2","2","1","34","-1","0","0","0","0","0","50523","46054.0","46191.0","45564","45840","47077.0","1763.0","2500.0","2000.0","2000.0","2000.0","2100.0","0"
"200000","1","1","1","59","0","0","0","2","2","2","27119","28081.0","30299.0","29516","31378","31914.0","1700.0","3000.0","0.0","2500.0","1200.0","0.0","0"
"470000","1","1","2","35","0","0","0","0","0","0","211775","218246.0","218615.0","221365","137387","201955.0","9883.0","6000.0","6194.0","30364.0","100018.0","4817.0","0"
"310000","1","1","2","32","0","0","0","0","0","-1","53340","85711.0","69195.0","59169","12056","10032.0","69220.0","3095.0","5000.0","2000.0","10058.0","23219.0","0"
"210000","2","1","2","28","0","0","0","0","0","0","204191","204530.0","185587.0","136410","140051","142976.0","9000.0","9007.0","5254.0","6000.0","5500.0","5000.0","0"
"80000","2","2","2","27","0","0","0","0","2","2","72991","75134.0","76083.0","81183","79906","75294.0","3320.0","2800.0","6400.0","2870.0","0.0","3150.0","0"
"20000","1","3","2","38","0","0","0","0","-1","-1","11805","12186.0","9331.0","6927","12457","8900.0","1400.0","1023.0","0.0","12469.0","598.0","1.0","1"
"150000","1","3","2","32","1","-1","0","0","0","0","3706","40093.0","65063.0","69046","60619","61096.0","40093.0","30000.0","10000.0","10030.0","5000.0","5000.0","0"
"390000","1","3","1","39","0","0","0","0","0","0","475934","308108.0","205228.0","185134","181949","136559.0","59324.0","6093.0","5411.0","6025.0","5000.0","3617.0","0"
"10000","1","1","2","29","0","0","0","0","0","0","10208","8598.0","7100.0","9305","9805","5720.0","1500.0","1000.0","4000.0","500.0","2500.0","0.0","0"
"350000","2","1","1","33","-2","-2","-2","-2","-2","-2","16414","693.0","693.0","1144","-4618","-8026.0","693.0","0.0","1144.0","4279.0","0.0","0.0","1"
"150000","2","1","2","35","-1","-1","-1","0","0","-1","3299","596.0","978.0","1178","1007","2075.0","599.0","982.0","1007.0","5.0","2075.0","2669.0","0"
"210000","2","2","1","36","0","0","0","0","0","0","54717","55522.0","54929.0","55696","54773","51616.0","2017.0","1900.0","1900.0","1925.0","1845.0","1886.0","0"
"100000","1","1","1","55","0","0","0","0","0","0","18135","31498.0","17158.0","18758","17168","0.0","2000.0","4000.0","2000.0","3000.0","0.0","0.0","0"
"210000","1","1","2","36","0","0","0","0","0","0","210463","109132.0","47182.0","37067","24511","22634.0","5187.0","2043.0","1552.0","2013.0","3002.0","3003.0","1"
"290000","2","2","1","48","-1","-1","-1","-1","-1","-1","31386","31394.0","1369.0","15010","3280","0.0","31401.0","1369.0","15010.0","3280.0","0.0","3357.0","0"
"330000","1","2","1","50","1","-1","-1","-1","-1","-1","-13","2750.0","-27.0","5344","16566","995.0","2763.0","0.0","5371.0","16648.0","1000.0","997.0","1"
"50000","1","2","2","37","0","0","0","0","0","0","50701","50462.0","50218.0","20141","20072","19493.0","2202.0","2083.0","697.0","711.0","717.0","674.0","0"
"80000","1","3","2","27","0","0","0","0","0","0","47163","86021.0","44400.0","23954","24574","24772.0","1821.0","3600.0","1000.0","1000.0","1000.0","1000.0","0"
"120000","1","3","1","38","0","0","0","0","0","0","40538","41870.0","58882.0","59862","51172","52533.0","1988.0","18000.0","1857.0","1723.0","2075.0","1500.0","0"
"420000","2","3","2","25","1","2","0","0","0","0","72874","71035.0","57503.0","56467","53995","55304.0","0.0","2000.0","1892.0","1979.0","2226.0","23011.0","1"
"130000","2","2","1","28","0","0","0","-1","-1","-1","71983","71514.0","73274.0","3541","3333","3333.0","4000.0","7000.0","3600.0","3333.0","3333.0","3110.0","0"
"50000","1","3","2","30","0","0","0","0","2","0","6615","7640.0","8649.0","9302","9008","9188.0","1135.0","1144.0","797.0","0.0","329.0","490.0","0"
"20000","1","2","1","34","0","0","0","0","0","0","17179","17815.0","9519.0","10469","14272","15033.0","1300.0","1500.0","1415.0","4000.0","1000.0","1000.0","1"
"140000","2","2","1","34","0","0","0","0","0","0","132541","136186.0","139418.0","140962","137819","137094.0","7000.0","7000.0","5300.0","5300.0","10100.0","5400.0","0"
"100000","2","2","1","35","0","0","0","0","0","0","106229","98217.0","42482.0","43326","44235","45498.0","3000.0","1707.0","1551.0","1607.0","2000.0","2000.0","0"
"50000","1","3","2","41","2","2","2","2","3","2","29368","28612.0","31623.0","33393","32587","31914.0","0.0","3500.0","2589.0","0.0","0.0","1332.0","0"
"500000","1","1","2","37","-1","0","0","0","-1","-1","27181","12525.0","7218.0","2183","6371","5208.0","7254.0","2208.0","11.0","6402.0","5234.0","2899.0","0"
"80000","1","2","1","35","0","0","0","0","0","0","78507","80327.0","80125.0","28345","28938","29665.0","3085.0","2969.0","1007.0","1042.0","1200.0","1501.0","0"
"220000","2","2","1","34","-1","-1","-1","-1","-1","-1","51565","15683.0","1381.0","3300","2452","2728.0","15683.0","1381.0","3300.0","2452.0","2728.0","0.0","1"
"240000","1","2","2","26","0","0","0","0","0","0","161766","166147.0","169882.0","173246","177112","187951.0","7000.0","6500.0","6183.0","6640.0","14000.0","0.0","0"
"220000","1","3","1","41","-2","-2","-2","-2","-2","-2","10804","34407.0","14510.0","7229","12806","35433.0","34415.0","14565.0","7229.0","12806.0","35433.0","11405.0","0"
"320000","1","2","1","32","-1","-1","-1","-1","0","0","6443","443.0","-1327.0","28484","47711","34755.0","451.0","0.0","29811.0","20000.0","2386.0","462.0","0"
"230000","2","2","1","36","0","0","-1","2","-1","2","52689","0.0","150.0","150","921","771.0","0.0","150.0","0.0","921.0","0.0","51362.0","0"
"20000","1","3","2","44","-1","2","-1","-1","-1","-1","780","390.0","390.0","390","390","0.0","0.0","390.0","390.0","390.0","0.0","780.0","0"
"280000","2","2","1","34","0","0","0","0","0","0","82691","75867.0","76835.0","70722","60694","62032.0","3500.0","3200.0","2500.0","2400.0","2500.0","2500.0","0"
"110000","1","2","1","44","0","0","0","0","0","0","111188","109512.0","108727.0","107381","106831","108305.0","6010.0","5507.0","4500.0","4502.0","4200.0","4500.0","0"
"180000","2","2","1","26","0","0","0","0","0","0","186248","178001.0","145248.0","58142","22312","7340.0","18000.0","5044.0","6506.0","500.0","500.0","2000.0","0"
"100000","1","3","1","51","0","0","0","0","0","0","93970","93752.0","92293.0","92434","95478","40514.0","3799.0","3269.0","3407.0","5024.0","5056.0","5135.0","0"
"80000","1","2","1","37","0","0","-1","-1","0","0","43311","16348.0","9360.0","6295","14844","29065.0","5377.0","9383.0","6295.0","10018.0","21939.0","5002.0","0"
"260000","2","3","2","30","-1","-1","-1","-1","-1","-1","1264","6894.0","2917.0","-70","2300","2784.0","6894.0","2917.0","0.0","2784.0","5568.0","1714.0","0"
"110000","2","2","2","25","2","2","2","2","2","0","111483","114125.0","114087.0","113879","112268","107423.0","5900.0","3500.0","3400.0","0.0","4000.0","4000.0","0"
"150000","2","2","1","31","0","0","0","0","0","0","104014","108229.0","109374.0","111279","125353","126913.0","5500.0","4005.0","3241.0","15500.0","4000.0","3568.0","0"
"230000","2","2","1","28","0","0","0","0","0","0","53542","79186.0","49984.0","35526","24540","16038.0","36000.0","1222.0","7510.0","491.0","6600.0","0.0","0"
"500000","2","1","2","27","0","0","0","0","0","0","73798","74781.0","75559.0","76426","56197","42998.0","4794.0","5560.0","2426.0","3521.0","1641.0","913.0","0"
"300000","1","2","2","30","0","0","-1","0","0","0","1485","-9.0","11970.0","10292","10116","829.0","0.0","11979.0","206.0","10.0","4.0","11591.0","0"
"180000","2","2","2","31","-1","-1","-1","-1","-1","0","326","326.0","326.0","326","76465","79695.0","326.0","326.0","326.0","76465.0","5000.0","5000.0","0"
"100000","2","2","1","28","0","0","0","0","0","0","36428","48850.0","20904.0","13955","14573","16084.0","6000.0","5000.0","1000.0","4000.0","5000.0","8000.0","0"
"390000","1","1","2","31","0","0","0","0","0","0","381453","375926.0","363787.0","291427","260026","178599.0","15024.0","30002.0","15052.0","10507.0","25001.0","25082.0","0"
"180000","2","6","1","35","0","0","0","0","0","-2","29197","30719.0","31500.0","31939","0","0.0","2000.0","1400.0","639.0","0.0","0.0","0.0","0"
"300000","2","3","1","37","1","2","2","-1","-1","-1","5975","5312.0","1896.0","1523","2559","2881.0","1905.0","5.0","1527.0","2569.0","2889.0","2074.0","0"
"260000","2","1","2","36","-1","-1","-1","-1","-1","-1","7740","1445.0","782.0","790","849","12319.0","1445.0","782.0","790.0","849.0","12319.0","7575.0","0"
"360000","2","2","2","29","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"80000","2","2","2","26","0","-1","0","0","0","-1","509","437.0","3586.0","2248","2222","4822.0","525.0","3519.0","2201.0","2203.0","8389.0","8048.0","0"
"100000","2","1","2","26","-1","-1","-2","-2","-2","-2","26273","-73.0","-73.0","-73","-73","-73.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"20000","1","3","1","47","2","2","2","2","2","0","14328","17196.0","17418.0","17608","17187","17528.0","3114.0","800.0","770.0","0.0","776.0","549.0","1"
"210000","2","1","2","33","-1","-1","-1","-1","0","0","27042","0.0","188.0","16464","13947","0.0","0.0","188.0","16476.0","0.0","0.0","0.0","0"
"10000","2","2","1","25","0","0","0","0","0","2","6991","8008.0","9018.0","9198","9896","9703.0","1126.0","1136.0","316.0","833.0","100.0","292.0","0"
"360000","1","3","1","37","-1","-1","-1","-1","-1","-1","390","390.0","390.0","390","390","390.0","390.0","390.0","390.0","390.0","390.0","780.0","0"
"80000","2","2","2","42","0","0","0","0","0","-2","16959","17910.0","14919.0","15375","-150","-150.0","1235.0","1369.0","825.0","0.0","0.0","0.0","0"
"130000","2","1","2","29","-1","-1","0","0","0","-1","13194","9403.0","15383.0","9189","8499","1738.0","9403.0","10007.0","184.0","170.0","1738.0","5256.0","0"
"30000","1","1","2","36","0","0","0","0","0","0","9934","10305.0","1394.0","1594","566","0.0","1000.0","1000.0","200.0","0.0","0.0","0.0","0"
"430000","2","2","1","30","2","0","0","0","0","0","332721","277080.0","219739.0","210142","179350","130328.0","10896.0","8123.0","7522.0","7003.0","4700.0","5000.0","1"
